"","status","family","pval","qval","genes","num_cells_expressed"
"Ajuba","OK","negbinomial.size",0.300338936293327,0.584571827222514,"Ajuba",103
"AK010878","OK","negbinomial.size",0.352714544141439,0.641351937334847,"AK010878",127
"Ak1","OK","negbinomial.size",0.597996764488326,0.845064033315859,"Ak1",64
"AK129341","OK","negbinomial.size",0.347897209018846,0.636526171982552,"AK129341",22
"AK157302","OK","negbinomial.size",0.73295971777012,0.918202686141118,"AK157302",100
"Ak2","OK","negbinomial.size",0.12334383782177,0.334589868894743,"Ak2",204
"Ak3","OK","negbinomial.size",0.79373418363058,0.950178513088465,"Ak3",92
"Ak4","OK","negbinomial.size",0.155244788987701,0.388498093282606,"Ak4",43
"Ak5","OK","negbinomial.size",0.536003831637878,0.800352685407241,"Ak5",10
"Ak6","OK","negbinomial.size",0.201043140804684,0.458299252118131,"Ak6",209
"Ak7","OK","negbinomial.size",0.324723546679898,0.61177591267867,"Ak7",27
"Akap1","OK","negbinomial.size",0.070548050187481,0.227775154151413,"Akap1",61
"Akap10","OK","negbinomial.size",0.327372545199071,0.614556655187538,"Akap10",51
"Akap11","OK","negbinomial.size",0.0785778593385913,0.246449327501226,"Akap11",121
"Akap12","OK","negbinomial.size",0.0606429599660544,0.205381581672556,"Akap12",136
"Akap13","OK","negbinomial.size",0.0215567889674924,0.0942864998396674,"Akap13",211
"Akap17b","OK","negbinomial.size",0.0186274706728766,0.0842123276953847,"Akap17b",37
"Akap2","OK","negbinomial.size",0.111090157835029,0.311745785261318,"Akap2",93
"Akap5","OK","negbinomial.size",0.213671635765575,0.47592295951482,"Akap5",64
"Akap7","OK","negbinomial.size",0.916445543369636,0.993090719209004,"Akap7",73
"Akap8","OK","negbinomial.size",0.681655272832523,0.895016351623359,"Akap8",138
"Akap8l","OK","negbinomial.size",0.957053982201881,0.999998135217801,"Akap8l",123
"Akap9","OK","negbinomial.size",0.41212461273458,0.702345668019278,"Akap9",205
"Akip1","OK","negbinomial.size",0.767120463511302,0.937240021531333,"Akip1",72
"Akirin1","OK","negbinomial.size",0.638444008190858,0.870046232691967,"Akirin1",101
"Akirin2","OK","negbinomial.size",0.248280023867424,0.520818447467618,"Akirin2",111
"Akna","OK","negbinomial.size",0.232578205617684,0.501703224190582,"Akna",32
"Akr1a1","OK","negbinomial.size",0.130846119217143,0.347289809816426,"Akr1a1",227
"Akr1b10","OK","negbinomial.size",0.0451737811029948,0.165506388738688,"Akr1b10",100
"Akr1b3","OK","negbinomial.size",3.79798605177548e-08,7.09546231378209e-07,"Akr1b3",191
"Akr1b7","OK","negbinomial.size",1.55668143140178e-23,1.16509386635972e-21,"Akr1b7",26
"Akr1b8","OK","negbinomial.size",1.7393318875676e-45,3.380475684708e-43,"Akr1b8",142
"Akr1cl","OK","negbinomial.size",1.58217261307489e-115,1.73319818068658e-112,"Akr1cl",143
"Akr1e1","OK","negbinomial.size",0.853488130706635,0.973325860248541,"Akr1e1",77
"Akr7a5","OK","negbinomial.size",0.736424340344125,0.919874017269366,"Akr7a5",142
"Akt1","OK","negbinomial.size",0.136323071601122,0.357107176694243,"Akt1",155
"Akt1s1","OK","negbinomial.size",0.916765328877766,0.993169308008368,"Akt1s1",28
"Akt2","OK","negbinomial.size",0.14052376350081,0.364125085044869,"Akt2",139
"Akt3","OK","negbinomial.size",0.05218539142412,0.184084884853819,"Akt3",67
"Aktip","OK","negbinomial.size",0.310185782782049,0.596113215306593,"Aktip",130
"Alad","OK","negbinomial.size",0.00780998107803394,0.0420322786915181,"Alad",194
"Alas1","OK","negbinomial.size",0.000158374387353887,0.00149091150074199,"Alas1",125
"Alas2","OK","negbinomial.size",7.09267343001282e-07,1.09572711322634e-05,"Alas2",37
"Alcam","OK","negbinomial.size",2.01112701299756e-05,0.000239230804606324,"Alcam",122
"Aldh16a1","OK","negbinomial.size",0.398975352075867,0.69131363121143,"Aldh16a1",102
"Aldh18a1","OK","negbinomial.size",0.644902451929988,0.873940007395002,"Aldh18a1",93
"Aldh1a1","OK","negbinomial.size",8.67236260614924e-147,1.74169949006831e-143,"Aldh1a1",115
"Aldh1a2","OK","negbinomial.size",1.80465174247467e-19,1.07653730182276e-17,"Aldh1a2",119
"Aldh1a7","OK","negbinomial.size",1.07320987327015e-05,0.000135132486655228,"Aldh1a7",34
"Aldh1b1","OK","negbinomial.size",0.00215867292998305,0.0144430920634624,"Aldh1b1",38
"Aldh1l2","OK","negbinomial.size",0.960891764400534,0.999998135217801,"Aldh1l2",12
"Aldh2","OK","negbinomial.size",0.439771781547469,0.727818976465733,"Aldh2",87
"Aldh3a2","OK","negbinomial.size",0.00474260278719537,0.0278636585010747,"Aldh3a2",90
"Aldh3b1","OK","negbinomial.size",9.89294415288645e-58,3.05666607800722e-55,"Aldh3b1",70
"Aldh4a1","OK","negbinomial.size",0.845496040380568,0.97222257174815,"Aldh4a1",44
"Aldh5a1","OK","negbinomial.size",0.299106029180857,0.583019678361262,"Aldh5a1",30
"Aldh6a1","OK","negbinomial.size",0.117368543003203,0.323340407679149,"Aldh6a1",109
"Aldh7a1","OK","negbinomial.size",0.00862625041390104,0.0456305168953062,"Aldh7a1",148
"Aldh9a1","OK","negbinomial.size",0.0590641819272701,0.200952224075592,"Aldh9a1",155
"Aldoa","OK","negbinomial.size",0.000722773392265069,0.00558723425693995,"Aldoa",226
"Aldoart1","OK","negbinomial.size",0.99777464382518,0.999998135217801,"Aldoart1",103
"Aldoc","OK","negbinomial.size",0.0499854970180711,0.178661944687546,"Aldoc",22
"Alg1","OK","negbinomial.size",0.755700288842483,0.930532237947263,"Alg1",64
"Alg10b","OK","negbinomial.size",0.00150437863090533,0.0105516661830089,"Alg10b",82
"Alg11","OK","negbinomial.size",0.572001414848058,0.828454982740814,"Alg11",198
"Alg12","OK","negbinomial.size",0.654084973749874,0.878969993719859,"Alg12",19
"Alg13","OK","negbinomial.size",0.797070435173344,0.952563596532658,"Alg13",79
"Alg14","OK","negbinomial.size",0.572099610554276,0.828454982740814,"Alg14",72
"Alg2","OK","negbinomial.size",0.630058069735626,0.864574467732626,"Alg2",107
"Alg3","OK","negbinomial.size",0.202838474345847,0.46064900412127,"Alg3",86
"Alg5","OK","negbinomial.size",0.0153144041040532,0.0723113516668655,"Alg5",117
"Alg6","OK","negbinomial.size",0.952955470128427,0.999998135217801,"Alg6",82
"Alg8","OK","negbinomial.size",0.958736940390505,0.999998135217801,"Alg8",60
"Alg9","OK","negbinomial.size",0.241257885124199,0.512388902012576,"Alg9",64
"Alkbh1","OK","negbinomial.size",0.0519423117368693,0.183488115379349,"Alkbh1",212
"Alkbh2","OK","negbinomial.size",0.663096733345238,0.884479871414885,"Alkbh2",21
"Alkbh3","OK","negbinomial.size",0.0680665574487106,0.222216748105381,"Alkbh3",71
"Alkbh4","OK","negbinomial.size",0.862317320320867,0.976259594995401,"Alkbh4",42
"Alkbh5","OK","negbinomial.size",7.08184502599497e-08,1.25864649798288e-06,"Alkbh5",225
"Alkbh6","OK","negbinomial.size",0.18706793494805,0.438383628184366,"Alkbh6",128
"Alkbh7","OK","negbinomial.size",0.867383470825223,0.977826670263935,"Alkbh7",114
"Alkbh8","OK","negbinomial.size",0.648270554234252,0.876237821483201,"Alkbh8",130
"Alms1","OK","negbinomial.size",0.246116705823222,0.51828941390902,"Alms1",87
"Alpk1","OK","negbinomial.size",0.72715364840315,0.916452406992779,"Alpk1",11
"Alpk3","OK","negbinomial.size",0.000562682061301521,0.00452322804448521,"Alpk3",39
"Alpl","OK","negbinomial.size",8.13366732034988e-08,1.43184182660767e-06,"Alpl",52
"Als2","OK","negbinomial.size",0.127460975325833,0.341615825773197,"Als2",79
"Als2cl","OK","negbinomial.size",0.00479253023674113,0.028074861134045,"Als2cl",26
"Alx1","OK","negbinomial.size",8.28445935335768e-12,2.51455252412997e-10,"Alx1",35
"Alyref","OK","negbinomial.size",0.0036863167354129,0.0227080798250923,"Alyref",202
"Alyref2","OK","negbinomial.size",0.689863061849655,0.89878364096533,"Alyref2",52
"Amacr","OK","negbinomial.size",0.701991061831437,0.902870348497045,"Amacr",41
"Ambra1","OK","negbinomial.size",0.650961757139977,0.877576367262168,"Ambra1",98
"Amd1","OK","negbinomial.size",0.409178070666508,0.699711653041534,"Amd1",185
"Amd2","OK","negbinomial.size",0.966878194414416,0.999998135217801,"Amd2",156
"Amdhd2","OK","negbinomial.size",0.847647296739305,0.972683546872548,"Amdhd2",47
"Amer1","OK","negbinomial.size",0.00966667149369678,0.0502083584047613,"Amer1",128
"Amfr","OK","negbinomial.size",0.256955277702011,0.531008591375276,"Amfr",143
"Amh","OK","negbinomial.size",1.62799706858877e-23,1.21094843682066e-21,"Amh",73
"Amhr2","OK","negbinomial.size",1.07358970848157e-09,2.52178479282708e-08,"Amhr2",154
"Amigo2","OK","negbinomial.size",0.00982467975328189,0.0507882415388446,"Amigo2",18
"Amigo3","OK","negbinomial.size",0.0286301229311297,0.117304651927954,"Amigo3",14
"Ammecr1","OK","negbinomial.size",0.578864846388756,0.832277938072367,"Ammecr1",148
"Ammecr1l","OK","negbinomial.size",0.954969899919274,0.999998135217801,"Ammecr1l",125
"Amn1","OK","negbinomial.size",0.605445973859117,0.849074214016502,"Amn1",90
"Amot","OK","negbinomial.size",0.0190777462224354,0.0858106912953887,"Amot",99
"Amotl1","OK","negbinomial.size",0.000366818960356858,0.00312600316287139,"Amotl1",146
"Amotl2","OK","negbinomial.size",0.836767954647508,0.970551465257967,"Amotl2",155
"Ampd2","OK","negbinomial.size",0.197563999525303,0.453757182739327,"Ampd2",93
"Ampd3","OK","negbinomial.size",0.0128091152046651,0.0624645237621263,"Ampd3",16
"Amph","OK","negbinomial.size",3.12739351685529e-20,1.9627652019847e-18,"Amph",43
"Amt","OK","negbinomial.size",1.67864747203039e-08,3.29978826067964e-07,"Amt",120
"Amy1","OK","negbinomial.size",0.847862461690167,0.972700462896265,"Amy1",42
"Amz1","OK","negbinomial.size",0.886071011013668,0.981852320529125,"Amz1",85
"Amz2","OK","negbinomial.size",0.238493495914684,0.508915641185044,"Amz2",145
"Anapc1","OK","negbinomial.size",0.463371633235905,0.748295328759708,"Anapc1",199
"Anapc10","OK","negbinomial.size",0.644599739169618,0.873682642712647,"Anapc10",127
"Anapc11","OK","negbinomial.size",0.767629416295419,0.937240021531333,"Anapc11",203
"Anapc13","OK","negbinomial.size",0.642076318161916,0.872930129231635,"Anapc13",207
"Anapc15","OK","negbinomial.size",0.0103778298044554,0.0528541205171967,"Anapc15",109
"Anapc16","OK","negbinomial.size",0.42275695237727,0.71168221237023,"Anapc16",172
"Anapc2","OK","negbinomial.size",0.000449584996575929,0.0037439524593918,"Anapc2",144
"Anapc4","OK","negbinomial.size",0.856399451951416,0.973794636647499,"Anapc4",147
"Anapc5","OK","negbinomial.size",0.377260334111081,0.670104219640113,"Anapc5",215
"Anapc7","OK","negbinomial.size",0.960085200589586,0.999998135217801,"Anapc7",89
"Ang","OK","negbinomial.size",0.637631703928342,0.869858715310373,"Ang",38
"Angel1","OK","negbinomial.size",0.0106529661026075,0.0538909494275486,"Angel1",21
"Angel2","OK","negbinomial.size",0.118376722994703,0.325003306467571,"Angel2",147
"Angpt1","OK","negbinomial.size",9.84391112954749e-30,1.02257869923317e-27,"Angpt1",39
"Angpt2","OK","negbinomial.size",0.141520884786975,0.365644969683927,"Angpt2",42
"Angptl1","OK","negbinomial.size",0.403583256076017,0.695763635776111,"Angptl1",31
"Angptl2","OK","negbinomial.size",0.628581945334875,0.863870032080891,"Angptl2",82
"Angptl3","OK","negbinomial.size",0.685864500064648,0.896449728725779,"Angptl3",50
"Angptl4","OK","negbinomial.size",0.0117563865053207,0.0584424329163011,"Angptl4",65
"Ank","OK","negbinomial.size",0.360002234602443,0.649697008680461,"Ank",31
"Ank1","OK","negbinomial.size",0.0427530605065157,0.159178444644989,"Ank1",17
"Ank2","OK","negbinomial.size",3.47969484443026e-10,8.68122626819556e-09,"Ank2",80
"Ank3","OK","negbinomial.size",0.0240225919914264,0.102759046324703,"Ank3",83
"Ankdd1b","OK","negbinomial.size",0.703003018070705,0.903689606118199,"Ankdd1b",13
"Ankfy1","OK","negbinomial.size",0.707102117104027,0.905962840096069,"Ankfy1",139
"Ankhd1","OK","negbinomial.size",0.0397448405804947,0.150747664146982,"Ankhd1",163
"Ankib1","OK","negbinomial.size",0.882612467839372,0.981437668733441,"Ankib1",96
"Ankle1","OK","negbinomial.size",0.747667041356002,0.926987122990002,"Ankle1",15
"Ankle2","OK","negbinomial.size",0.937432874588864,0.99947497246468,"Ankle2",183
"Ankmy2","OK","negbinomial.size",0.0271497164809251,0.112734005373931,"Ankmy2",143
"Ankra2","OK","negbinomial.size",0.216440308806832,0.480225689766586,"Ankra2",66
"Ankrd10","OK","negbinomial.size",0.00214316687014153,0.0143552867066178,"Ankrd10",145
"Ankrd11","OK","negbinomial.size",0.31079232021176,0.596820312119795,"Ankrd11",220
"Ankrd12","OK","negbinomial.size",0.319696490916219,0.606286231592767,"Ankrd12",102
"Ankrd13a","OK","negbinomial.size",0.414653185951826,0.704436894222403,"Ankrd13a",129
"Ankrd13b","OK","negbinomial.size",0.0651014776462105,0.215632986706112,"Ankrd13b",19
"Ankrd13c","OK","negbinomial.size",0.229520706323125,0.497969843571057,"Ankrd13c",115
"Ankrd16","OK","negbinomial.size",0.306173261755785,0.591817100442286,"Ankrd16",72
"Ankrd17","OK","negbinomial.size",0.538965303949724,0.802487571060692,"Ankrd17",208
"Ankrd23","OK","negbinomial.size",0.0267285496660757,0.111523207574866,"Ankrd23",58
"ANKRD23","OK","negbinomial.size",0.0851171088970387,0.260386179794191,"ANKRD23",74
"Ankrd24","OK","negbinomial.size",0.681709768973498,0.895016351623359,"Ankrd24",41
"Ankrd26","OK","negbinomial.size",0.203656060706172,0.461722583538922,"Ankrd26",125
"Ankrd27","OK","negbinomial.size",0.183267813340088,0.432708099519223,"Ankrd27",77
"Ankrd28","OK","negbinomial.size",0.0382051641937461,0.14647541474217,"Ankrd28",87
"Ankrd29","OK","negbinomial.size",0.0402782026162196,0.152243519926426,"Ankrd29",15
"Ankrd32","OK","negbinomial.size",0.0885933174546523,0.267422213258657,"Ankrd32",154
"Ankrd33b","OK","negbinomial.size",0.00262501052850219,0.0169712603506108,"Ankrd33b",18
"Ankrd37","OK","negbinomial.size",0.965161619647417,0.999998135217801,"Ankrd37",34
"Ankrd39","OK","negbinomial.size",0.087847765962755,0.265878371983713,"Ankrd39",47
"Ankrd40","OK","negbinomial.size",0.250741201911525,0.523101018530795,"Ankrd40",92
"Ankrd42","OK","negbinomial.size",0.628192375209698,0.863531613196082,"Ankrd42",123
"Ankrd44","OK","negbinomial.size",0.158270309039781,0.393374875667586,"Ankrd44",54
"Ankrd45","OK","negbinomial.size",6.92802119069111e-12,2.11884912050325e-10,"Ankrd45",26
"Ankrd46","OK","negbinomial.size",0.221377343562991,0.486521428038307,"Ankrd46",117
"Ankrd49","OK","negbinomial.size",0.116685707709965,0.322343598786126,"Ankrd49",107
"Ankrd50","OK","negbinomial.size",0.00515320480685761,0.0298395569065998,"Ankrd50",99
"Ankrd52","OK","negbinomial.size",0.781934643590274,0.94503078644729,"Ankrd52",110
"Ankrd54","OK","negbinomial.size",0.194494576712733,0.449175015078464,"Ankrd54",59
"Ankrd6","OK","negbinomial.size",0.543283329275469,0.80586168537845,"Ankrd6",25
"Ankrd61","OK","negbinomial.size",0.826742013135771,0.966271989056681,"Ankrd61",44
"Ankrd63","OK","negbinomial.size",4.88165347919804e-23,3.52985602241859e-21,"Ankrd63",22
"Anks1","OK","negbinomial.size",0.316274738997537,0.602295809579845,"Anks1",83
"Anks3","OK","negbinomial.size",0.712428874475476,0.908262098662443,"Anks3",61
"Anks6","OK","negbinomial.size",0.959117082192662,0.999998135217801,"Anks6",20
"Ankzf1","OK","negbinomial.size",0.0412314444367843,0.154923263318756,"Ankzf1",86
"Anln","OK","negbinomial.size",3.26797385936649e-05,0.000366658147163558,"Anln",81
"Ano1","OK","negbinomial.size",1.29155405040041e-08,2.57669309723923e-07,"Ano1",25
"Ano10","OK","negbinomial.size",0.440126054599202,0.728005347689827,"Ano10",54
"Ano4","OK","negbinomial.size",0.385394462120037,0.676886065455548,"Ano4",34
"Ano5","OK","negbinomial.size",0.00439704113474264,0.026100662893423,"Ano5",15
"Ano6","OK","negbinomial.size",0.00205521370593492,0.0138663634694937,"Ano6",181
"Ano8","OK","negbinomial.size",0.944511621086788,0.999998135217801,"Ano8",31
"Anp32a","OK","negbinomial.size",0.325618457722791,0.612471934762611,"Anp32a",199
"Anp32b","OK","negbinomial.size",0.201205686345544,0.458496316275303,"Anp32b",217
"Anp32e","OK","negbinomial.size",0.00705123953266412,0.0386391252244668,"Anp32e",178
"Anpep","OK","negbinomial.size",0.20164634832082,0.458979693476745,"Anpep",33
"Antxr1","OK","negbinomial.size",0.10713874694634,0.303939766955503,"Antxr1",71
"Antxr2","OK","negbinomial.size",0.505559500176377,0.780012765526153,"Antxr2",56
"Anxa1","OK","negbinomial.size",0.068414557586642,0.222990375688135,"Anxa1",27
"Anxa11","OK","negbinomial.size",0.845336282035396,0.97222257174815,"Anxa11",21
"Anxa2","OK","negbinomial.size",8.93271673257426e-08,1.55998893663072e-06,"Anxa2",205
"Anxa3","OK","negbinomial.size",0.728728728991831,0.916836078234347,"Anxa3",82
"Anxa4","OK","negbinomial.size",9.03835993636091e-25,7.28371939206381e-23,"Anxa4",77
"Anxa5","OK","negbinomial.size",6.13505829967681e-10,1.47854905022211e-08,"Anxa5",194
"Anxa6","OK","negbinomial.size",0.000227205926769329,0.0020385937584292,"Anxa6",162
"Anxa7","OK","negbinomial.size",0.00294567018214255,0.0187607429676627,"Anxa7",107
"Anxa9","OK","negbinomial.size",0.486988563061043,0.766081618155256,"Anxa9",38
"Aoc2","OK","negbinomial.size",0.0320371186180263,0.127534614914839,"Aoc2",10
"Aox2","OK","negbinomial.size",0.997882960789743,0.999998135217801,"Aox2",10
"Aox4","OK","negbinomial.size",2.72266076657286e-10,6.92153211755338e-09,"Aox4",10
"Ap1ar","OK","negbinomial.size",0.584811085402256,0.836766080676499,"Ap1ar",70
"Ap1b1","OK","negbinomial.size",0.910568484831097,0.990824344160634,"Ap1b1",156
"Ap1g1","OK","negbinomial.size",0.0454401006069138,0.166293386030467,"Ap1g1",137
"Ap1g2","OK","negbinomial.size",0.648348258276441,0.876244561712777,"Ap1g2",54
"Ap1m1","OK","negbinomial.size",0.265496798447683,0.541142831748068,"Ap1m1",166
"Ap1m2","OK","negbinomial.size",1.16110133635548e-14,4.85808024412622e-13,"Ap1m2",13
"Ap1s1","OK","negbinomial.size",0.75062139112736,0.927785103103449,"Ap1s1",146
"Ap1s2","OK","negbinomial.size",0.0338035252683579,0.132552059708335,"Ap1s2",52
"Ap1s3","OK","negbinomial.size",0.981214734120941,0.999998135217801,"Ap1s3",11
"Ap2a1","OK","negbinomial.size",0.246499493616202,0.518470744994803,"Ap2a1",46
"Ap2a2","OK","negbinomial.size",0.279582122108397,0.559442804949549,"Ap2a2",208
"Ap2b1","OK","negbinomial.size",0.115800299418956,0.321075381499866,"Ap2b1",167
"Ap2m1","OK","negbinomial.size",0.72223161045548,0.914265249079581,"Ap2m1",212
"Ap2s1","OK","negbinomial.size",0.864618933895294,0.977011146021638,"Ap2s1",160
"Ap3b1","OK","negbinomial.size",0.143346990679634,0.368772680975573,"Ap3b1",137
"Ap3d1","OK","negbinomial.size",0.846598429518497,0.97222257174815,"Ap3d1",189
"Ap3m1","OK","negbinomial.size",0.953731494570099,0.999998135217801,"Ap3m1",186
"Ap3m2","OK","negbinomial.size",0.000194943461199294,0.00178365869969493,"Ap3m2",19
"Ap3s1","OK","negbinomial.size",0.475191805877979,0.757415510691753,"Ap3s1",115
"Ap3s2","OK","negbinomial.size",0.0290726352314272,0.11866804419691,"Ap3s2",135
"Ap4b1","OK","negbinomial.size",0.295042533280515,0.578373601111145,"Ap4b1",41
"Ap4e1","OK","negbinomial.size",0.406471661714422,0.698513705366778,"Ap4e1",61
