"","status","family","pval","qval","genes","num_cells_expressed"
"Brca1","OK","negbinomial.size",4.98104743479631e-07,6.213745820737e-06,"Brca1",103
"Med24","OK","negbinomial.size",0.00570695287649882,0.0288250259024442,"Med24",129
"Aldoc","OK","negbinomial.size",6.4414422394501e-13,1.62804548144178e-11,"Aldoc",76
"Plxdc1","OK","negbinomial.size",4.4089947726807e-25,2.94212921021423e-23,"Plxdc1",78
"C1qtnf1","OK","negbinomial.size",0.000108310983704607,0.00090404905789709,"C1qtnf1",44
"Top2b","OK","negbinomial.size",0.0010112729976532,0.00652721343214034,"Top2b",331
"Rarb","OK","negbinomial.size",6.13057110499533e-07,7.5286039704188e-06,"Rarb",69
"Igfbp4","OK","negbinomial.size",2.27763230611081e-06,2.57627790535153e-05,"Igfbp4",329
"Cdc6","OK","negbinomial.size",3.04755888622369e-21,1.54360693466077e-19,"Cdc6",75
"Atad5","OK","negbinomial.size",0.00114357008043511,0.00728419487598365,"Atad5",175
"Elmo2","OK","negbinomial.size",0.00381468400795537,0.0204552698589852,"Elmo2",205
"Serinc3","OK","negbinomial.size",3.37197396763696e-28,2.79785103156824e-26,"Serinc3",381
"Birc5","OK","negbinomial.size",1.5300421583224e-25,1.06612661330178e-23,"Birc5",152
"Wfdc2","OK","negbinomial.size",0.00284207165035068,0.0159662394896315,"Wfdc2",22
"Slc12a7","OK","negbinomial.size",0.000544457246753785,0.0038204505963775,"Slc12a7",157
"Mybl2","OK","negbinomial.size",6.63710156656523e-07,8.10141116714516e-06,"Mybl2",33
"Cyb5r3","OK","negbinomial.size",0.00168576719830751,0.0102117655643873,"Cyb5r3",339
"Vmp1","OK","negbinomial.size",3.62623056952891e-11,7.66063985643193e-10,"Vmp1",320
"Pmp22","OK","negbinomial.size",0.00730089054893141,0.0352117902880011,"Pmp22",237
"Ywhab","OK","negbinomial.size",0.00278886083856661,0.0157314481616226,"Ywhab",403
"Gpx3","OK","negbinomial.size",1.38669781612193e-08,2.13541304724417e-07,"Gpx3",129
"Anxa6","OK","negbinomial.size",8.53389487548529e-09,1.35895810820228e-07,"Anxa6",276
"Vezf1","OK","negbinomial.size",0.00260154701938749,0.0147862600308765,"Vezf1",270
"Mtmr4","OK","negbinomial.size",0.0111450377352524,0.0493716950885155,"Mtmr4",187
"Mrm1","OK","negbinomial.size",2.94981539645887e-07,3.83536822475663e-06,"Mrm1",29
"Myo1b","OK","negbinomial.size",8.97443968934795e-09,1.41981873264543e-07,"Myo1b",288
"Ypel2","OK","negbinomial.size",4.60613180971858e-06,4.92727178830964e-05,"Ypel2",203
"Derl2","OK","negbinomial.size",0.00374379772246541,0.020152273527842,"Derl2",243
"Slc2a4","OK","negbinomial.size",0.000145548405278371,0.00118659113598631,"Slc2a4",22
"Acadvl","OK","negbinomial.size",0.000836592886900437,0.00554737617749123,"Acadvl",196
"G3bp1","OK","negbinomial.size",0.000200672715943458,0.00157982789855112,"G3bp1",389
"Sparc","OK","negbinomial.size",0.000111518689989288,0.000926530776116532,"Sparc",416
"Tbx3","OK","negbinomial.size",2.50184036608528e-06,2.80722515098466e-05,"Tbx3",93
"Cbx1","OK","negbinomial.size",0.00103584540760919,0.00667897867114882,"Cbx1",422
"Lhx1","OK","negbinomial.size",2.51905111012265e-46,4.8877342462872e-44,"Lhx1",31
"Lsp1","OK","negbinomial.size",0.00535063147731895,0.027243505931347,"Lsp1",112
"Myh11","OK","negbinomial.size",1.2319776415623e-09,2.17007011388042e-08,"Myh11",41
"Rad51d","OK","negbinomial.size",7.61512299268025e-08,1.06241074318234e-06,"Rad51d",95
"Fdxr","OK","negbinomial.size",5.2375386936464e-10,9.6431880298202e-09,"Fdxr",137
"Irf1","OK","negbinomial.size",2.55576225586626e-15,8.05831839274632e-14,"Irf1",94
"Arrb1","OK","negbinomial.size",1.03036105162543e-05,0.000103876207698641,"Arrb1",39
"Natd1","OK","negbinomial.size",0.000785614870681903,0.00524797391368653,"Natd1",185
"Dnah1","OK","negbinomial.size",2.24894585638856e-05,0.000213904261996776,"Dnah1",62
"Rab3d","OK","negbinomial.size",0.00407877611607187,0.0215507014561786,"Rab3d",42
"Scrn1","OK","negbinomial.size",4.5420869002834e-07,5.69998009814669e-06,"Scrn1",53
"Isyna1","OK","negbinomial.size",5.0090879334128e-18,1.95587049585765e-16,"Isyna1",397
"Chtf18","OK","negbinomial.size",0.00283830018892106,0.0159521577462889,"Chtf18",166
"Lhx9","OK","negbinomial.size",1.12457257426968e-20,5.43414149681578e-19,"Lhx9",270
"Hsd17b1","OK","negbinomial.size",2.19790340286982e-65,7.91998791914119e-63,"Hsd17b1",23
"Gdpd2","OK","negbinomial.size",1.00888847660043e-30,1.00984932276862e-28,"Gdpd2",61
"Ddx39b","OK","negbinomial.size",0.00222848251946876,0.0129828042550898,"Ddx39b",401
"Rcn3","OK","negbinomial.size",8.10025929880975e-05,0.000696865417984915,"Rcn3",317
"Cyb561","OK","negbinomial.size",1.4506723838178e-09,2.54109445898751e-08,"Cyb561",20
"Sema6a","OK","negbinomial.size",0.000158375345843679,0.0012779461687655,"Sema6a",180
"Lyst","OK","negbinomial.size",0.000443556466862776,0.00318754083195061,"Lyst",129
"Tmc4","OK","negbinomial.size",0.00994168850723004,0.0449447708054836,"Tmc4",101
"Esr1","OK","negbinomial.size",3.68488239365343e-22,1.98605712601526e-20,"Esr1",79
"Fbxo5","OK","negbinomial.size",1.45251099962417e-11,3.21387170653685e-10,"Fbxo5",117
"Frk","OK","negbinomial.size",0.00347294653755214,0.0189286092184994,"Frk",87
"Hey2","OK","negbinomial.size",6.2068381121639e-06,6.53427731808106e-05,"Hey2",36
"Snx3","OK","negbinomial.size",0.00109397678274872,0.00700367268224715,"Snx3",357
"Pex3","OK","negbinomial.size",0.010367439671674,0.0464986305615762,"Pex3",127
"Plagl1","OK","negbinomial.size",5.23487450724876e-14,1.45103818209717e-12,"Plagl1",203
"Utrn","OK","negbinomial.size",0.000538765032899892,0.00378546216987935,"Utrn",268
"Mical1","OK","negbinomial.size",0.000730970074466481,0.00494757785631028,"Mical1",97
"Slc16a10","OK","negbinomial.size",0.0061849695695336,0.0308103420894143,"Slc16a10",33
"Rev3l","OK","negbinomial.size",0.00222865296640259,0.0129828042550898,"Rev3l",270
"Traf3ip2","OK","negbinomial.size",0.00979606932388098,0.0444417360837363,"Traf3ip2",113
"Tube1","OK","negbinomial.size",0.00919552108019585,0.0422953726708352,"Tube1",58
"Lama4","OK","negbinomial.size",0.000348601680753576,0.00256359440097032,"Lama4",61
"Perp","OK","negbinomial.size",1.52809931504955e-09,2.66930589493144e-08,"Perp",14
"Qrsl1","OK","negbinomial.size",0.00550968420959717,0.0279517848959934,"Qrsl1",85
"Rtn4ip1","OK","negbinomial.size",0.0106933331403015,0.0477226884520462,"Rtn4ip1",58
"Ptprk","OK","negbinomial.size",0.00364716139265146,0.0197246996072556,"Ptprk",198
"Cdk1","OK","negbinomial.size",4.72731669983792e-18,1.85158131112906e-16,"Cdk1",171
"Atp2b1","OK","negbinomial.size",9.67794890345406e-06,9.78815489738273e-05,"Atp2b1",338
"Actr6","OK","negbinomial.size",5.87382201409092e-23,3.39819464411535e-21,"Actr6",280
"Uhrf1bp1l","OK","negbinomial.size",1.28231166929176e-08,1.98923920948435e-07,"Uhrf1bp1l",298
"Poc1b","OK","negbinomial.size",0.00142071771569454,0.00878198973982798,"Poc1b",97
"Dusp6","OK","negbinomial.size",8.98826736327492e-06,9.14931622159994e-05,"Dusp6",234
"Tmpo","OK","negbinomial.size",8.0991179755284e-09,1.29626999882442e-07,"Tmpo",332
"Kitl","OK","negbinomial.size",4.27136506270051e-36,5.49698532354886e-34,"Kitl",326
"Sgk1","OK","negbinomial.size",1.22107126910664e-06,1.43257217171841e-05,"Sgk1",79
"Hbs1l","OK","negbinomial.size",0.00169942225927902,0.0102747428255163,"Hbs1l",268
"Apaf1","OK","negbinomial.size",0.00174008632274857,0.0104754027219594,"Apaf1",136
"Arg1","OK","negbinomial.size",5.47121719802468e-08,7.86807198420608e-07,"Arg1",55
"Nedd1","OK","negbinomial.size",0.00366110793839881,0.0197746866462894,"Nedd1",183
"Enpp3","OK","negbinomial.size",2.87236742199328e-06,3.18333022198412e-05,"Enpp3",10
"Pde7b","OK","negbinomial.size",5.81163484158112e-08,8.30083110102164e-07,"Pde7b",27
"Mtfr2","OK","negbinomial.size",0.00248496386934702,0.0142391478056359,"Mtfr2",47
"Cfap54","OK","negbinomial.size",2.57030690493176e-13,6.7534813927082e-12,"Cfap54",84
"Tmcc3","OK","negbinomial.size",0.0038729630725303,0.0206711004108134,"Tmcc3",21
"Socs2","OK","negbinomial.size",4.13785584502506e-47,8.55518654384526e-45,"Socs2",109
"Tcp11l2","OK","negbinomial.size",2.82532448361512e-10,5.42359092653789e-09,"Tcp11l2",85
"Timp3","OK","negbinomial.size",0.00043301486026634,0.00311889401352317,"Timp3",318
"Igf1","OK","negbinomial.size",1.71818155704452e-10,3.33893771917495e-09,"Igf1",242
"Mybpc1","OK","negbinomial.size",0.00078792868043469,0.00525508012567018,"Mybpc1",40
"Pbld1","OK","negbinomial.size",0.00213397942807705,0.012485818309248,"Pbld1",17
"Ddx21","OK","negbinomial.size",0.000621526377700744,0.00428109812974428,"Ddx21",252
"Ppa1","OK","negbinomial.size",2.09321616603845e-05,0.000199543781451829,"Ppa1",226
"Sgpl1","OK","negbinomial.size",0.00542866557899449,0.0276073912428542,"Sgpl1",189
"Unc5b","OK","negbinomial.size",4.53638937039988e-05,0.000408080903990608,"Unc5b",83
"Micu1","OK","negbinomial.size",0.000343678350978343,0.00253329711428338,"Micu1",261
"Cand1","OK","negbinomial.size",0.00349179363625072,0.0190066902634415,"Cand1",263
"Plek","OK","negbinomial.size",0.0100571015985847,0.0453162434302788,"Plek",39
"Srgap1","OK","negbinomial.size",0.00256843739517002,0.0146376558643851,"Srgap1",186
"Egfr","OK","negbinomial.size",0.00592858176481484,0.0297301285160416,"Egfr",45
"Lgr5","OK","negbinomial.size",3.08823740152782e-29,2.80207554734308e-27,"Lgr5",112
"Slc1a4","OK","negbinomial.size",8.40706618249641e-05,0.000721782972727329,"Slc1a4",65
"Dock2","OK","negbinomial.size",3.13607069592181e-10,5.9656295048214e-09,"Dock2",35
"Meis1","OK","negbinomial.size",3.33490686255214e-28,2.78542022188792e-26,"Meis1",321
"Cnot2","OK","negbinomial.size",0.000419487986384059,0.00303413687743951,"Cnot2",289
"Cobl","OK","negbinomial.size",3.78685176795648e-05,0.000345834717577604,"Cobl",32
"Grb10","OK","negbinomial.size",1.36557809710311e-27,1.09698541150729e-25,"Grb10",337
"Nav3","OK","negbinomial.size",0.00136839188610931,0.008508843076937,"Nav3",19
"Ddc","OK","negbinomial.size",0.00942219993392701,0.0431022073147216,"Ddc",36
"E2f7","OK","negbinomial.size",7.67600370894625e-09,1.23751864490491e-07,"E2f7",55
"Csrp2","OK","negbinomial.size",7.90840207646586e-15,2.40919727025090e-13,"Csrp2",130
"Vps13d","OK","negbinomial.size",9.1909618480449e-08,1.27240846133416e-06,"Vps13d",198
"Tmbim4","OK","negbinomial.size",0.0112245823313237,0.0496543080893209,"Tmbim4",232
"Prmt2","OK","negbinomial.size",0.000708630331458831,0.00481532636872779,"Prmt2",221
"Hcfc2","OK","negbinomial.size",0.0108243215648554,0.048187908074817,"Hcfc2",127
"D10Wsu102e","OK","negbinomial.size",3.69104409969979e-06,4.03392098660431e-05,"D10Wsu102e",262
"Adarb1","OK","negbinomial.size",0.00189597441553688,0.011226304849179,"Adarb1",44
"Sumo3","OK","negbinomial.size",0.00457820582278792,0.0238300998089151,"Sumo3",367
"Pfkl","OK","negbinomial.size",0.00131479714582466,0.00822123034364931,"Pfkl",251
"Xpo1","OK","negbinomial.size",6.04337119895585e-07,7.4287521989504e-06,"Xpo1",355
"Nsg2","OK","negbinomial.size",0.000500931445064719,0.00354929628379564,"Nsg2",19
"Sptbn1","OK","negbinomial.size",2.46598199524399e-07,3.24983959498613e-06,"Sptbn1",407
"Hmmr","OK","negbinomial.size",9.09591808397498e-21,4.42925555502288e-19,"Hmmr",83
"Cyfip2","OK","negbinomial.size",0.000481857448058709,0.00342569680660453,"Cyfip2",137
"Zfp354a","OK","negbinomial.size",9.22711237030229e-06,9.37730388511301e-05,"Zfp354a",42
"Canx","OK","negbinomial.size",0.00560695349668282,0.0283881563629722,"Canx",422
"Rnf130","OK","negbinomial.size",0.00100706511462512,0.00650671374264958,"Rnf130",148
"Rad50","OK","negbinomial.size",0.00480415413856103,0.0248727389144219,"Rad50",221
"Pttg1","OK","negbinomial.size",3.79376852539925e-05,0.000346135380741648,"Pttg1",207
"Tns3","OK","negbinomial.size",1.9691270619619e-06,2.24139264489743e-05,"Tns3",370
"Btg2","OK","negbinomial.size",2.24034600132164e-35,2.74322755035616e-33,"Btg2",340
"Rnf185","OK","negbinomial.size",0.000349773941491335,0.00257062558826874,"Rnf185",120
"Efemp1","OK","negbinomial.size",9.18746519553324e-06,9.34454121339236e-05,"Efemp1",22
"Myl7","OK","negbinomial.size",0.00583792549184596,0.0293455226397614,"Myl7",108
"Sept4","OK","negbinomial.size",4.48663393448464e-05,0.000404181622726574,"Sept4",68
"Ska2","OK","negbinomial.size",0.000156019863794302,0.00125974553276167,"Ska2",241
"Prr11","OK","negbinomial.size",1.15657209435616e-06,1.36415334506732e-05,"Prr11",65
"Rnf187","OK","negbinomial.size",0.0100414197770027,0.045272432624293,"Rnf187",241
"Tom1l1","OK","negbinomial.size",0.000213910057406519,0.00167463292613968,"Tom1l1",202
"Bzw2","OK","negbinomial.size",3.66480470535596e-07,4.67345975166323e-06,"Bzw2",294
"Nampt","OK","negbinomial.size",0.0104387641593344,0.0467520218670189,"Nampt",148
"Trib2","OK","negbinomial.size",0.00611479967100457,0.0305183432729361,"Trib2",216
"Arsg","OK","negbinomial.size",8.41476351628548e-07,1.01654212133518e-05,"Arsg",14
"Map2k6","OK","negbinomial.size",0.00798744606950035,0.0378998005374486,"Map2k6",128
"Trappc12","OK","negbinomial.size",0.00659279688112691,0.0324925182746278,"Trappc12",103
"Id2","OK","negbinomial.size",3.27249068886067e-23,1.94682323433541e-21,"Id2",331
"Mboat2","OK","negbinomial.size",5.97721219295012e-09,9.79020781525804e-08,"Mboat2",124
"Ncoa1","OK","negbinomial.size",0.000196350731721332,0.00155064209672476,"Ncoa1",184
"Rrm2","OK","negbinomial.size",1.44701372865962e-67,5.70304285807973e-65,"Rrm2",178
"Dnmt3a","OK","negbinomial.size",0.00348166257130639,0.0189636877486999,"Dnmt3a",359
"Hnf1b","OK","negbinomial.size",9.93339156339483e-16,3.25402427006586e-14,"Hnf1b",19
"Ftsj3","OK","negbinomial.size",0.00143761994125458,0.00886614312914558,"Ftsj3",236
"Ern1","OK","negbinomial.size",0.00437689398015503,0.0229051397832843,"Ern1",83
"Nf1","OK","negbinomial.size",0.00306499785148582,0.0169766152406409,"Nf1",338
"Cacng4","OK","negbinomial.size",9.25034769004042e-07,1.107933381451e-05,"Cacng4",65
"Nup85","OK","negbinomial.size",0.00020011152334679,0.00157639383663318,"Nup85",227
"Gga3","OK","negbinomial.size",3.06005048144341e-05,0.000283150085634367,"Gga3",115
"Pafah1b1","OK","negbinomial.size",0.00332078916998929,0.0182253233298107,"Pafah1b1",369
"Ankfy1","OK","negbinomial.size",7.99686102200586e-06,8.19304721442225e-05,"Ankfy1",223
"Rhbdf2","OK","negbinomial.size",0.000480904787438313,0.00342085232891822,"Rhbdf2",52
"Fam64a","OK","negbinomial.size",7.78361851791429e-06,8.0070959827027e-05,"Fam64a",84
"Cygb","OK","negbinomial.size",2.73059670259318e-06,3.04225137924958e-05,"Cygb",107
"Nos2","OK","negbinomial.size",9.60057599290132e-11,1.90681046334601e-09,"Nos2",12
"Pld2","OK","negbinomial.size",2.34984307636242e-06,2.65298597621718e-05,"Pld2",36
"Cpd","OK","negbinomial.size",0.00248883536892887,0.0142548554372983,"Cpd",201
"Rph3al","OK","negbinomial.size",2.01625249619623e-05,0.000192643761227476,"Rph3al",121
"Doc2b","OK","negbinomial.size",0.00641982514928669,0.0318140804647559,"Doc2b",154
"Prpf8","OK","negbinomial.size",0.0081181656428225,0.0384044655241101,"Prpf8",328
"Hoxb9","OK","negbinomial.size",0.0085392455266153,0.0398582400376285,"Hoxb9",38
"Scrn2","OK","negbinomial.size",0.00778330562616551,0.0370671070759789,"Scrn2",87
"Fbxl20","OK","negbinomial.size",0.00423873026046329,0.0223210296638676,"Fbxl20",132
"Aurkb","OK","negbinomial.size",6.35510491873408e-28,5.20458332695287e-26,"Aurkb",73
"Pfas","OK","negbinomial.size",4.32296576214677e-09,7.22257272035033e-08,"Pfas",340
"Myh10","OK","negbinomial.size",1.84703555188535e-05,0.000177822995270061,"Myh10",366
"Krt19","OK","negbinomial.size",0.00490931396990401,0.0253029292147239,"Krt19",68
"Top2a","OK","negbinomial.size",2.55952894491371e-63,8.96688307034769e-61,"Top2a",206
"Eftud2","OK","negbinomial.size",0.000199147310995896,0.00156977867892515,"Eftud2",278
"Dcakd","OK","negbinomial.size",0.00449099595437724,0.0234148164434087,"Dcakd",347
"Fkbp3","OK","negbinomial.size",0.000278150285756082,0.00210566110681615,"Fkbp3",403
"Gtf2a1","OK","negbinomial.size",1.51783178955679e-06,1.76107585371575e-05,"Gtf2a1",388
"Tshr","OK","negbinomial.size",2.3278565796336e-09,3.98898467151345e-08,"Tshr",20
"Pnn","OK","negbinomial.size",0.00365302965414997,0.0197395072828361,"Pnn",315
"Ctage5","OK","negbinomial.size",0.0110103792498918,0.0488781777893825,"Ctage5",196
"Npas3","OK","negbinomial.size",0.000743510564040024,0.00500648971365338,"Npas3",70
"Ralgapa1","OK","negbinomial.size",0.0041960145957286,0.0221238027095857,"Ralgapa1",264
"Sptlc2","OK","negbinomial.size",2.37556631812362e-05,0.000224592521770428,"Sptlc2",205
"Vipas39","OK","negbinomial.size",0.00142565632470712,0.0088009679722008,"Vipas39",184
"Mthfd1","OK","negbinomial.size",0.000365447595743645,0.0026734484208346,"Mthfd1",146
"Esr2","OK","negbinomial.size",5.28505603895889e-25,3.48979721274081e-23,"Esr2",44
"Fut8","OK","negbinomial.size",5.09649988227645e-05,0.000452974323574846,"Fut8",124
"Trim9","OK","negbinomial.size",9.38758352821557e-05,0.000798894760174459,"Trim9",32
"Serpina1f","OK","negbinomial.size",0.00484069591345418,0.0250182397886923,"Serpina1f",14
"Dhrs7","OK","negbinomial.size",1.02596883177841e-28,8.86268418245847e-27,"Dhrs7",145
"Clmn","OK","negbinomial.size",0.00119611478086026,0.00756919198003492,"Clmn",108
"Vrk1","OK","negbinomial.size",6.37828289253934e-10,1.15911965188337e-08,"Vrk1",195
"Zfp36l1","OK","negbinomial.size",2.05556129903459e-05,0.000196250863765513,"Zfp36l1",416
"Smoc1","OK","negbinomial.size",1.37305558609347e-14,4.0841927008988e-13,"Smoc1",162
"Fbln5","OK","negbinomial.size",3.66036802995329e-05,0.000335742266136516,"Fbln5",26
"Lgmn","OK","negbinomial.size",0.000377676560397922,0.00275332761834601,"Lgmn",136
"Pitrm1","OK","negbinomial.size",0.00155849229261239,0.00953234956082808,"Pitrm1",214
"Otub2","OK","negbinomial.size",8.92351137184421e-05,0.000761491408037157,"Otub2",27
"Ppp4r4","OK","negbinomial.size",7.3367357717458e-11,1.48763523397521e-09,"Ppp4r4",124
"Akr1c13","OK","negbinomial.size",0.000272079175588489,0.00206839214136349,"Akr1c13",30
"Tshz3","OK","negbinomial.size",2.35326869334755e-18,9.45204610206982e-17,"Tshz3",138
"Dpf3","OK","negbinomial.size",0.000517070394559466,0.00364521621921967,"Dpf3",196
"Papln","OK","negbinomial.size",3.35816054489952e-07,4.30855755770832e-06,"Papln",37
"Numb","OK","negbinomial.size",2.96541905485378e-06,3.28357024756944e-05,"Numb",283
"Acot2","OK","negbinomial.size",1.37966506701556e-08,2.12718041872863e-07,"Acot2",390
"Aldh6a1","OK","negbinomial.size",4.30961227867497e-05,0.000389626021925797,"Aldh6a1",137
"Fos","OK","negbinomial.size",5.79821814540657e-05,0.000511378512236836,"Fos",389
"Tgfb3","OK","negbinomial.size",0.000101649885129959,0.000856385004181062,"Tgfb3",57
"Angel1","OK","negbinomial.size",0.00915872698319097,0.0422030926971153,"Angel1",43
"Wars","OK","negbinomial.size",1.27784766955482e-05,0.000126401684771964,"Wars",167
"Hsp90aa1","OK","negbinomial.size",2.39831822014557e-06,2.70309109852332e-05,"Hsp90aa1",419
"Cinp","OK","negbinomial.size",0.00843107207282188,0.0395018184306729,"Cinp",163
"Eif5","OK","negbinomial.size",0.000563854255933335,0.00393979494505885,"Eif5",356
"Ppp1r13b","OK","negbinomial.size",0.000813230223039881,0.00540459945593341,"Ppp1r13b",107
"Xrcc3","OK","negbinomial.size",0.0014834995684908,0.00911788331277091,"Xrcc3",71
"Mtr","OK","negbinomial.size",1.75613900090107e-10,3.40221583400374e-09,"Mtr",204
"Ryr2","OK","negbinomial.size",2.14088577671026e-22,1.18946482008237e-20,"Ryr2",151
"Amph","OK","negbinomial.size",0.0046818200230836,0.0242892283550516,"Amph",76
"Gli3","OK","negbinomial.size",3.25829304853063e-07,4.19750683637061e-06,"Gli3",220
"Gcnt2","OK","negbinomial.size",0.00105023663041137,0.00676140091002968,"Gcnt2",24
"Elovl2","OK","negbinomial.size",0.0101004564560069,0.0454790991871327,"Elovl2",77
"Nedd9","OK","negbinomial.size",3.38360868776998e-08,4.9794717351406e-07,"Nedd9",82
"Dek","OK","negbinomial.size",0.000114991093919886,0.000951619210313385,"Dek",358
"Susd3","OK","negbinomial.size",1.50233050696279e-57,4.40637031484062e-55,"Susd3",87
